2004,5,19,1,12992,34
2004,6,23,10,7827,34
2005,7,0,1,13383,34
2005,6,17,2,11492,34
2003,3,17,3,12204,34
2008,8,11,5,17546,34
2013,2,22,3,7212,34
2004,10,14,2,16804,34
2014,8,21,5,16065,34
2006,12,19,8,19295,34
2007,11,18,7,22227,34
2014,12,12,4,1503,34
2014,2,21,3,11519,34
2004,1,22,3,14578,34
2012,9,17,3,1787,34
2004,11,20,10,15744,34
2004,9,15,1,324,34
2005,4,23,2,20454,34
2003,6,23,8,4381,34
2003,7,11,7,911,34
2013,11,22,3,14573,34
2008,12,21,9,17585,34
2009,8,23,5,20333,34
2007,6,2,10,17406,34
2003,5,18,4,5024,34
2012,3,23,5,21307,34
2014,7,7,3,10073,34
2005,11,10,4,22040,34
2007,2,15,3,17961,34
2005,9,12,2,274,34
2014,9,23,8,4000,34
2004,1,12,5,14349,34
2005,4,16,3,5678,34
2010,10,23,10,99,34
2005,4,18,3,7658,34
2013,10,22,3,12181,34
2012,12,22,3,20316,34
2003,11,21,5,4651,34
2005,12,18,5,6468,34
2005,2,23,3,158,34
2009,12,17,9,21408,34
2007,1,18,4,1376,34
2011,3,22,1,11662,34
2005,7,18,4,15954,34
2013,5,22,8,13624,34
2007,10,3,10,12321,34
2011,11,16,6,6979,34
2013,2,19,2,21929,34
2005,7,15,9,6020,34
2004,4,5,9,14240,34
2006,12,9,8,19024,34
2003,11,16,10,1024,34
2005,11,16,2,6323,34
2004,1,0,4,1708,34
2010,4,13,3,18476,34
2010,11,3,2,12574,34
2003,2,20,9,6268,34
2003,9,15,2,4147,34
2007,9,23,8,13723,34
2015,2,18,10,22759,34
2004,6,15,4,17094,34
2003,9,19,4,11096,34
2004,3,18,8,9782,34
2012,12,10,8,23088,34
2006,11,5,9,22686,34
2005,10,5,3,2700,34
2004,8,19,8,9218,34
2006,12,14,9,15614,34
2007,11,1,7,14356,34
2005,10,17,5,3621,34
2003,1,22,9,19601,34
2003,4,20,3,9976,34
2010,10,19,2,7349,34
2005,12,17,3,21511,34
2003,1,23,3,3770,34
2003,8,21,9,7691,34
2006,7,20,3,17108,34
2015,5,19,3,7377,34
2006,7,5,10,6453,34
2004,5,2,8,744,34
2014,7,21,5,12494,34
2011,3,19,5,21734,34
2014,4,9,9,8618,34
2014,7,20,3,19946,34
2003,4,19,3,17075,34
2008,8,22,10,21419,34
2005,9,1,4,8354,34
2011,8,11,3,21858,34
2005,8,20,2,4610,34
2007,8,22,1,17736,34
2009,3,17,9,11584,34
2007,4,22,3,737,34
2014,1,14,7,14556,34
2009,8,18,5,10033,34
2003,1,19,10,19195,34
2003,9,13,4,15637,34
2010,10,18,10,17764,34
2003,3,15,8,6441,34
2004,6,1,10,4012,34
2013,7,17,9,1797,34
2003,12,20,1,16805,34
2003,11,7,2,6554,34
2005,6,21,2,5140,34
2013,9,23,1,10340,34
2005,9,21,1,13349,34
2006,12,21,2,12911,34
2005,8,21,10,20024,34
2014,8,16,5,14091,34
2007,5,16,5,42,34
2012,5,11,5,13001,34
2014,9,21,10,17693,34
2013,9,23,2,17222,34
2005,11,17,9,16776,34
2013,3,0,9,13059,34
2005,10,9,8,6648,34
2003,3,22,5,11343,34
2006,4,11,2,20126,34
2007,3,1,8,5659,34
2012,8,1,5,22257,34
2007,8,19,3,8624,34
2014,6,11,5,20692,34
2014,6,20,2,14777,34
2005,6,18,2,4382,34
2014,7,19,3,19774,34
2005,10,17,4,1441,34
2009,8,12,9,128,34
2005,1,14,9,7691,34
2005,2,23,5,4383,34
2005,7,14,10,17688,34
2004,11,6,3,2285,34
2005,5,12,5,22747,34
2013,7,10,1,14555,34
2013,8,18,8,1795,34
2005,3,18,5,1675,34
2015,4,5,10,5176,34
2003,8,9,8,1781,34
2012,1,18,2,10291,34
2007,6,0,3,4920,34
2011,4,23,10,1024,34
2007,8,19,8,17484,34
2004,7,18,4,8331,34
2004,12,3,8,23193,34
2005,12,22,10,7065,34
2015,4,20,10,19325,34
2015,1,16,5,21848,34
2004,11,12,5,11401,34
2006,11,11,3,19826,34
2005,12,23,3,20746,34
2004,10,14,1,4834,34
2006,8,22,3,10862,34
2010,8,9,3,21226,34
2014,11,20,2,16217,34
2014,2,16,8,646,34
2005,4,9,8,19674,34
2005,10,16,5,767,34
2004,2,18,1,17914,34
2003,1,22,8,2778,34
2003,10,18,4,11984,34
2006,1,23,3,12021,34
2004,5,22,5,12958,34
2008,10,16,8,3897,34
2005,5,20,9,12504,34
2008,5,7,3,5869,34
2009,1,22,9,6302,34
2004,12,22,4,20793,34
2005,10,17,3,5643,34
2007,8,17,7,5080,34
2005,2,11,2,22963,34
2005,1,18,8,1707,34
2007,7,22,8,9308,34
2013,10,13,1,8202,34
2009,10,16,7,1371,34
2011,9,14,9,6702,34
2003,6,23,3,22452,34
2009,10,19,2,394,34
2013,9,16,7,18112,34
2011,10,8,10,9838,34
2004,9,8,9,5918,34
2005,12,12,9,2611,34
2005,3,17,10,22087,34
2005,11,3,8,9604,34
2010,7,22,3,834,34
2003,10,14,5,17137,34
2003,3,18,10,3004,34
2007,4,1,9,11465,34
2003,5,15,1,13493,34
2005,8,18,2,17270,34
2003,2,12,9,10751,34
2004,5,11,4,9263,34
2014,4,18,5,19034,34
2003,4,18,3,129,34
2004,4,22,7,8287,34
2005,10,11,10,2210,34
2004,11,8,3,21538,34
2008,9,22,9,20985,34
2004,12,14,9,5924,34
2004,8,11,7,22642,34
2011,3,10,1,448,34
2004,5,20,7,2425,34
2006,5,16,10,4077,34
2006,3,7,1,21749,34
2012,2,0,4,20223,34
2006,2,8,5,22155,34
2014,4,15,10,20043,34
2008,9,0,1,16454,34
2013,2,23,8,12937,34
2004,2,21,5,17520,34
2014,2,0,3,14977,34
2005,12,14,9,10556,34
2010,11,15,2,7930,34
2004,6,8,2,20738,34
2008,9,21,4,18883,34
2003,12,18,8,13150,34
2004,6,14,2,20417,34
2010,9,18,3,1948,34
2006,11,22,9,22514,34
2009,4,22,10,12409,34
2008,4,13,7,9713,34
2005,8,8,5,19255,34
2005,12,18,6,1367,34
2010,11,17,3,15377,34
2003,6,3,9,5150,34
2008,10,21,9,17183,34
2011,11,12,4,8838,34
2005,10,22,7,13728,34
2010,9,18,3,11363,34
2005,7,20,4,459,34
2003,5,6,3,9692,34
2004,7,9,1,8282,34
2004,9,8,3,12734,34
2009,8,17,7,6590,34
2007,1,18,3,20588,34
2005,6,23,6,4588,34
2011,10,10,3,3403,34
2006,6,20,9,22180,34
2003,4,7,2,19621,34
2004,4,17,3,1331,34
2007,5,3,2,4993,34
2011,12,0,9,5185,34
2011,3,22,9,12814,34
2004,10,23,9,7675,34
2006,10,16,2,10022,34
2010,11,21,6,9835,34
2004,7,20,4,20185,34
2006,5,17,2,5404,34
2005,7,14,7,6896,34
2014,11,2,5,22257,34
2012,5,18,8,18370,34
2003,8,10,3,3123,34
2007,8,22,8,16912,34
2003,6,22,9,17623,34
2003,10,22,5,11370,34
2004,1,12,8,7469,34
2005,7,21,5,10529,34
2004,10,15,3,9879,34
2014,6,22,5,714,34
2010,4,20,5,11009,34
2015,1,12,4,15967,34
2005,12,12,1,881,34
2004,1,0,7,15177,34
2011,8,22,5,19960,34
2009,11,12,9,19269,34
2015,5,20,9,20899,34
2013,4,12,5,10347,34
2005,3,21,9,851,34
2013,7,1,3,11066,34
2013,12,18,5,19937,34
2005,11,12,8,10852,34
2012,5,15,1,448,34
2005,1,1,3,1941,34
2012,8,19,7,15475,34
2011,11,15,10,5440,34
2008,12,6,9,21246,34
2004,6,1,1,16944,34
2014,8,0,8,2112,34
2004,12,15,9,3420,34
2004,12,19,8,5358,34
2006,2,20,4,21200,34
2008,8,19,9,9063,34
2010,2,21,3,11307,34
2003,12,7,8,12492,34
2008,10,15,5,6192,34
2004,3,20,7,1784,34
2005,7,19,9,5309,34
2013,7,22,10,11491,34
2006,5,12,3,129,34
2005,8,8,5,19255,34
2012,7,1,2,4518,34
2003,10,20,5,2688,34
2004,10,19,5,10634,34
2007,6,21,3,16096,34
2013,9,23,8,8925,34
2003,7,16,2,13865,34
2007,7,14,1,4168,34
2008,11,9,7,15287,34
2014,9,11,2,23064,34
2014,12,6,3,21155,34
2004,12,18,3,16331,34
2003,7,21,9,14405,34
2004,3,2,4,19831,34
2005,10,23,9,10925,34
2008,1,23,2,5514,34
2003,5,17,1,21426,34
2006,1,0,9,14135,34
2004,8,23,5,14631,34
2013,9,19,1,20633,34
2005,9,13,1,17455,34
2012,11,16,5,6614,34
2004,8,23,9,17647,34
2005,6,14,3,6862,34
2011,11,22,4,7468,34
2003,8,10,9,6706,34
2012,12,23,10,19028,34
2004,8,18,10,18599,34
2007,4,19,7,16422,34
2011,12,12,1,16454,34
2014,10,20,9,18721,34
2014,10,18,7,1062,34
2004,7,13,10,12831,34
2014,5,16,10,16580,34
2012,1,12,4,14945,34
2011,3,23,5,14817,34
2008,1,10,9,13272,34
2004,9,19,8,937,34
2006,8,23,5,6007,34
2010,2,23,9,8444,34
2007,12,17,9,7540,34
2006,3,18,5,21508,34
2005,3,1,9,10157,34
2006,1,22,8,13888,34
2006,1,14,10,18259,34
2004,9,17,5,7191,34
2012,8,19,10,2506,34
2003,5,20,3,5449,34
2004,10,23,1,4622,34
2003,3,20,1,12613,34
2008,12,22,4,10520,34
2006,3,1,3,11313,34
2014,8,18,1,15901,34
2003,8,16,5,11824,34
2013,6,10,10,3160,34
2005,1,8,3,22969,34
2012,9,10,4,15516,34
2003,10,9,10,22339,34
2003,8,1,4,4695,34
2013,9,6,3,17709,34
2005,12,22,10,2389,34
2006,5,6,2,20868,34
2010,9,20,10,18823,34
2008,3,21,4,8354,34
2006,7,22,3,13952,34
2003,7,22,4,1874,34
2011,6,18,10,8959,34
2004,6,15,5,18591,34
2003,7,20,5,5009,34
2012,8,10,9,19880,34
2004,9,13,3,2413,34
2010,5,21,3,4696,34
2005,2,8,4,2502,34
2007,8,10,5,4326,34
2004,4,1,9,7560,34
2010,2,10,5,3219,34
2008,9,10,2,1890,34
2005,10,4,8,17389,34
2006,9,17,1,13103,34
2010,12,16,9,3619,34
2005,10,19,3,9469,34
2006,6,21,9,5700,34
2004,11,20,3,11387,34
2013,3,16,3,14182,34
2004,4,7,7,2869,34
2006,3,11,5,7779,34
2014,12,12,4,6657,34
2014,1,15,8,14194,34
2008,8,6,3,1261,34
2007,6,2,2,7129,34
2006,9,8,2,10638,34
2005,5,8,5,2795,34
2008,2,22,9,19862,34
2006,6,9,3,3123,34
2013,7,16,4,3573,34
2003,8,21,10,14401,34
2005,12,10,5,5151,34
2003,4,17,9,18246,34
2008,8,18,9,7375,34
2013,6,19,3,1941,34
2003,2,8,1,8060,34
2004,3,9,10,14328,34
2004,6,1,7,13402,34
2010,6,0,1,5831,34
2009,3,10,4,5987,34
2003,2,16,9,13443,34
2003,5,10,3,12053,34
2009,7,16,10,7913,34
2015,4,5,1,10703,34
2003,4,9,1,12004,34
2009,8,20,8,10514,34
2007,12,20,3,9879,34
2007,6,19,1,9349,34
2014,1,20,9,11106,34
2005,8,19,1,6745,34
2005,5,22,9,5320,34
2009,9,5,10,21165,34
2004,5,22,4,4874,34
2011,1,15,3,13590,34
2013,1,18,10,8698,34
2006,10,12,7,19686,34
2014,7,12,8,8050,34
2015,1,16,5,791,34
2012,11,21,1,21001,34
2006,8,0,1,20864,34
2007,2,15,6,1226,34
2005,12,18,7,594,34
2003,1,16,1,5422,34
2006,6,19,5,20495,34
2012,11,21,8,10295,34
2003,4,8,4,3623,34
2003,4,18,4,6310,34
2011,7,5,1,10142,34
2014,4,2,9,1884,34
2009,11,18,4,4873,34
2004,3,22,7,20233,34
2014,1,19,2,21830,34
2006,1,22,3,545,34
2004,6,0,5,9433,34
2003,7,20,5,11525,34
2005,6,17,9,15723,34
2007,10,16,3,22847,34
2003,3,22,3,17733,34
2010,8,17,10,10650,34
2006,6,23,5,12976,34
2004,7,16,4,15741,34
2012,7,23,1,10535,34
2009,8,6,5,15926,34
2007,10,18,7,15194,34
2007,5,22,8,9908,34
2005,5,0,9,20938,34
2006,12,10,10,19195,34
2011,1,10,9,9268,34
2004,7,5,9,986,34
2012,10,19,2,11531,34
2003,12,9,9,21788,34
2010,7,10,8,5020,34
2003,1,9,7,1686,34
2008,7,18,8,14154,34
2004,11,22,3,15653,34
2006,12,3,3,1580,34
2007,5,2,3,670,34
2008,11,17,8,5119,34
2005,8,16,8,10756,34
2003,1,15,7,22790,34
2012,6,18,2,17748,34
2012,2,21,5,12546,34
2009,9,20,5,11806,34
2007,4,14,2,6491,34
2006,10,11,6,1226,34
2011,3,23,4,7813,34
2005,10,10,3,10785,34
2011,4,3,2,6405,34
2006,10,1,5,2334,34
2005,12,23,7,16851,34
2006,9,22,7,21534,34
2005,8,10,1,14825,34
2007,9,1,10,21011,34
2008,5,7,9,21561,34
2010,3,18,5,4007,34
2012,7,7,5,8859,34
2008,10,15,1,18529,34
2004,2,19,1,8468,34
2005,5,1,3,19829,34
2008,8,23,9,17196,34
2004,2,7,2,17124,34
2014,7,3,10,13085,34
2003,6,21,7,3381,34
2004,11,13,1,11516,34
2004,3,23,3,21511,34
2013,2,17,2,11879,34
2014,10,11,6,2319,34
2003,3,23,2,9167,34
2015,4,21,10,5492,34
2013,7,21,6,20540,34
2005,11,16,3,4510,34
2007,7,20,3,9874,34
2005,12,18,9,9191,34
2005,9,15,2,22105,34
2004,8,20,5,1550,34
2003,6,18,1,7161,34
2007,2,14,1,7336,34
2003,1,15,3,21698,34
2005,1,23,3,1331,34
2009,11,9,8,22630,34
2006,11,9,3,2630,34
2003,9,19,3,17357,34
2009,5,13,5,18368,34
2005,4,21,4,4219,34
2014,8,16,8,21816,34
2009,5,22,10,10433,34
2003,6,0,5,12450,34
2003,10,13,7,22809,34
2014,4,8,3,7339,34
2006,8,20,2,19810,34
2003,4,19,3,21764,34
2004,9,21,1,20019,34
2015,3,22,3,22545,34
2014,10,8,3,22452,34
2005,3,10,9,16477,34
2003,9,16,5,9957,34
2013,2,0,2,21746,34
2006,1,11,10,13914,34
2015,3,20,9,22636,34
2005,1,18,4,5183,34
2005,8,22,3,10269,34
2012,11,21,1,6134,34
2007,9,17,1,14399,34
2004,10,1,8,5427,34
2006,10,23,8,14080,34
2014,3,19,5,22321,34
2005,6,22,10,14039,34
2006,2,11,3,12018,34
2004,3,13,1,15198,34
2003,10,14,7,16937,34
2006,1,20,3,11108,34
2006,1,17,3,11313,34
2014,5,5,3,15269,34
2003,4,19,1,8932,34
2015,4,9,2,11024,34
2003,8,18,8,13807,34
2004,4,19,3,11424,34
2013,9,11,3,4800,34
2015,4,14,4,21890,34
2005,3,19,7,15475,34
2009,12,1,4,10085,34
2012,12,17,2,19726,34
2005,11,19,5,740,34
2010,2,11,4,9018,34
2006,7,17,8,10978,34
2004,7,14,1,15740,34
2005,2,22,5,16916,34
2005,12,16,7,22019,34
2003,5,12,10,4944,34
2009,4,16,7,18225,34
2009,10,7,7,2614,34
2004,6,17,8,20896,34
2005,11,20,3,9450,34
2013,8,14,8,16324,34
2015,2,8,8,7082,34
2005,7,14,9,9671,34
2005,3,3,3,22735,34
2014,10,16,10,20299,34
2005,12,13,2,19131,34
2004,5,18,3,4033,34
2004,8,8,3,12763,34
2014,10,9,5,16135,34
2003,2,22,1,1726,34
2003,3,16,10,20043,34
2004,2,12,5,13619,34
2005,6,23,2,6084,34
2010,4,13,3,18476,34
2015,3,14,2,2708,34
2005,6,18,7,2340,34
2012,9,3,7,3396,34
2009,12,16,10,3004,34
2013,4,14,8,4748,34
2015,3,17,4,17240,34
2005,11,21,3,21658,34
2004,3,15,8,20776,34
2012,9,15,2,15067,34
2013,3,23,9,19862,34
2004,6,14,1,17233,34
2005,9,13,5,20646,34
2003,11,18,8,4314,34
2006,5,23,5,8966,34
2004,5,22,7,21645,34
2004,1,21,7,13559,34
2003,3,16,10,10379,34
2004,5,12,4,10174,34
2005,3,18,7,12376,34
2004,11,16,6,18608,34
2013,6,16,4,14083,34
2009,11,7,7,16109,34
2014,4,18,7,17215,34
2003,4,11,1,3864,34
2004,2,21,9,16063,34
2004,1,23,7,5841,34
2004,4,17,2,5186,34
2009,4,21,8,17250,34
2012,6,0,3,11912,34
2004,11,13,6,19891,34
2009,7,18,5,956,34
2003,9,18,4,19120,34
2014,6,22,9,10150,34
2010,11,19,9,2703,34
2005,12,21,9,4108,34
2004,10,14,3,8897,34
2004,7,20,1,14718,34
2012,12,10,2,17523,34
2005,12,18,2,23169,34
2003,8,22,9,18394,34
2014,9,15,5,22136,34
2004,12,16,8,12209,34
2007,1,3,9,17770,34
2006,2,23,8,6126,34
2006,9,9,9,22506,34
2004,11,1,2,9769,34
2003,9,21,4,9945,34
2005,3,10,9,11764,34
2003,12,6,9,6636,34
2015,5,18,5,8163,34
2013,7,12,5,19112,34
2004,12,20,3,13967,34
2014,10,23,10,4294,34
2003,1,20,5,21734,34
2003,9,20,1,4664,34
2009,5,22,8,18638,34
2012,2,18,5,23204,34
2014,11,16,3,15520,34
2004,8,14,7,455,34
2007,2,10,3,13368,34
2013,11,19,3,5432,34
2003,8,10,10,16486,34
2014,5,22,10,12831,34
2015,1,8,3,10301,34
2006,1,12,10,2852,34
2012,7,21,3,21698,34
2005,10,21,9,14041,34
2008,4,1,7,13568,34
2008,7,17,5,10802,34
2005,5,20,3,18439,34
2004,4,4,3,22452,34
2014,2,0,3,9136,34
2003,10,21,5,6641,34
2004,10,21,3,6090,34
2003,1,20,5,9236,34
2004,9,16,9,21625,34
2005,12,15,7,14430,34
2007,7,22,2,20451,34
2013,5,20,3,5129,34
2013,4,20,8,10222,34
2005,12,20,3,11125,34
2011,12,21,2,3448,34
2012,2,15,2,17980,34
2005,7,11,9,21112,34
2011,9,2,5,3299,34
2007,6,20,8,11048,34
2013,2,22,8,11284,34
2004,12,20,5,10326,34
2013,10,10,10,18988,34
2004,3,18,10,768,34
2012,4,21,5,12894,34
2004,11,22,4,168,34
2004,11,14,10,18960,34
2011,3,12,3,19432,34
2003,2,17,7,19056,34
2013,5,19,8,10271,34
2004,9,17,4,17881,34
2005,6,17,2,18552,34
2006,9,0,8,16491,34
2005,10,18,3,22969,34
2005,11,23,5,2881,34
2005,7,18,5,245,34
2005,6,18,4,17568,34
2006,2,13,10,15642,34
2011,3,15,3,18742,34
2010,12,15,10,19647,34
2009,10,19,10,16,34
2012,7,18,1,5840,34
2008,11,9,9,3733,34
2013,7,22,7,5587,34
2005,9,13,5,2292,34
2004,3,10,7,11462,34
2004,1,8,9,20047,34
2006,10,14,3,4828,34
2003,4,0,8,1265,34
2005,6,17,2,11492,34
2007,10,4,3,3501,34
2008,3,18,1,4759,34
2012,2,9,10,7160,34
2003,10,17,7,18937,34
2003,1,18,1,10131,34
2003,10,1,4,22895,34
2014,9,7,3,7612,34
2006,9,20,1,19408,34
2005,8,22,7,11490,34
2003,10,8,9,13810,34
2006,3,16,4,6514,34
2010,12,22,8,1527,34
2007,3,21,5,2651,34
2004,12,18,1,10131,34
2006,7,22,8,10167,34
2004,10,20,4,887,34
2004,3,17,1,20387,34
2003,4,8,1,8481,34
2006,5,23,2,17112,34
2004,3,20,1,448,34
2010,11,18,4,6779,34
2004,10,23,3,9677,34
2013,8,20,8,13107,34
2004,12,11,7,10645,34
2010,6,19,8,13142,34
2005,4,19,8,12656,34
2004,9,8,9,9156,34
2010,2,17,3,1580,34
2010,12,8,9,14416,34
2008,7,21,3,14776,34
2006,4,3,10,9410,34
2008,2,0,1,17472,34
2013,1,16,2,298,34
2005,3,18,2,11492,34
2004,8,9,1,13138,34
2005,7,16,10,11960,34
2010,4,1,2,7370,34
2003,7,22,2,21367,34
2008,7,23,5,4047,34
2004,2,21,9,7098,34
2011,2,18,3,9329,34
2011,11,12,9,21788,34
2004,5,19,9,3307,34
2010,12,19,5,994,34
2012,7,13,3,13223,34
2011,2,13,3,7374,34
2005,3,8,8,23061,34
2004,11,18,9,17803,34
2003,8,17,3,15341,34
2005,2,0,4,8674,34
2011,3,21,3,7362,34
2011,10,1,4,15516,34
2008,6,9,1,16454,34
2003,5,9,3,8037,34
2007,1,1,4,7879,34
2004,2,21,2,13521,34
2005,11,12,8,10852,34
2004,6,15,4,17094,34
2007,10,17,3,6535,34
2005,1,17,4,18279,34
2004,7,18,10,468,34
2012,11,23,3,1954,34
2007,8,13,2,12292,34
2005,2,23,1,12225,34
2004,3,14,9,19080,34
2013,6,15,3,17757,34
2005,11,17,2,14107,34
2009,3,10,2,14420,34
2005,8,12,3,20531,34
2003,10,10,10,13565,34
2014,9,21,5,13464,34
2014,4,23,3,5933,34
2014,6,16,2,12895,34
2009,6,23,8,3897,34
2013,1,18,8,9640,34
2012,4,20,8,19903,34
2008,10,21,5,17447,34
2007,10,11,8,17391,34
2004,3,23,8,12849,34
2004,12,7,7,14427,34
2014,6,19,2,20411,34
2005,4,22,9,4501,34
2003,11,18,8,4314,34
2005,11,17,2,14107,34
2005,11,15,9,3428,34
2013,12,19,8,11881,34
2011,12,22,7,13532,34
2010,12,18,2,19968,34
2012,2,18,7,2249,34
2013,7,21,9,9418,34
2003,3,0,2,10877,34
2010,8,23,4,1361,34
2013,12,8,9,11768,34
2015,3,20,5,10762,34
2003,11,6,5,22705,34
2008,6,16,3,8922,34
2006,8,22,9,939,34
2012,1,11,4,13124,34
2004,6,9,8,17319,34
2005,5,22,1,17800,34
2005,8,10,1,20633,34
2006,10,8,9,6249,34
2004,5,11,8,3644,34
2007,2,12,2,4836,34
2013,6,23,9,11768,34
2005,11,17,8,6486,34
2006,5,22,8,20193,34
2010,4,16,2,21995,34
2004,1,23,2,6111,34
2005,12,16,5,10225,34
2003,11,22,5,1337,34
2004,12,14,9,5924,34
2003,10,20,1,17472,34
2006,3,14,1,20488,34
2011,10,1,2,21812,34
2007,12,10,8,6435,34
2011,10,10,1,13353,34
2005,2,15,1,11202,34
2004,10,6,2,3656,34
2013,3,11,3,21917,34
2005,6,20,1,15321,34
2012,9,17,3,1787,34
2005,5,22,9,20262,34
2008,5,20,5,7660,34
2014,5,19,4,18632,34
2007,8,19,8,3223,34
2005,8,7,7,17479,34
2008,4,2,10,20092,34
2006,10,17,10,17442,34
2008,12,0,4,9466,34
2003,9,22,8,6852,34
2014,10,17,3,6238,34
2008,4,8,2,8990,34
2005,12,15,5,358,34
2005,12,13,2,19131,34
2004,11,15,6,21093,34
2004,4,21,5,14568,34
2006,1,16,1,8429,34
2005,4,11,1,10341,34
2011,8,14,2,16517,34
2015,5,6,8,15990,34
2003,6,11,3,4493,34
2005,2,8,7,17687,34
2009,8,7,3,3792,34
2009,4,20,8,6320,34
2007,1,3,9,17770,34
2007,5,6,5,16261,34
2003,8,14,2,17343,34
2012,12,18,10,12016,34
2005,8,9,8,4562,34
2004,11,18,10,21503,34
2008,5,14,5,10498,34
2005,10,19,9,10157,34
2008,8,16,9,15652,34
2003,5,23,9,13685,34
2013,8,18,9,19779,34
2006,12,23,7,3322,34
2003,9,12,2,11464,34
2008,9,0,3,22817,34
2007,7,18,2,12126,34
2007,10,6,9,14524,34
2009,3,21,3,19422,11
2005,3,19,2,21345,11
2012,5,3,6,11548,11
2003,1,21,3,1941,11
2006,7,19,9,18881,11
2003,7,6,6,19514,11
2005,1,23,3,21227,11
2010,8,7,9,199,11
2005,9,20,8,14336,11
2010,12,15,2,10447,11
2010,10,23,9,2644,11
2014,1,2,5,9742,11
2015,1,14,5,22979,11
2006,6,18,4,226,11
2014,7,22,6,23037,11
2010,7,14,5,11133,11
2007,6,20,4,17633,11
2014,8,22,9,20085,11
2003,5,23,10,17819,11
2005,1,14,7,14986,11
2011,5,23,10,12557,11
2013,11,17,1,17963,11
2015,4,12,10,17298,11
2008,4,15,5,13001,11
2015,4,14,9,1702,11
2006,1,4,10,2883,11
2003,7,18,9,9228,11
2006,6,20,4,19924,11
2009,8,21,10,21414,11
2009,2,21,10,10433,11
2013,11,19,3,9529,11
2003,8,2,2,10973,11
2014,7,6,5,11120,11
2012,9,15,7,12347,11
2003,3,12,9,6537,11
2006,1,22,5,18472,11
2006,6,5,1,709,11
2004,8,23,1,12441,11
2012,8,22,9,4806,11
2006,2,15,7,2635,11
2004,9,17,9,22186,11
2006,6,15,2,19252,11
2005,10,21,3,10946,11
2013,8,19,9,3022,11
2005,11,13,5,14760,11
2005,1,4,10,18405,11
2003,3,20,4,16709,11
2005,11,17,6,14640,11
2005,6,11,5,10529,11
2006,4,2,9,9298,11
2008,11,18,5,4694,11
2008,12,13,9,22097,11
2004,10,18,4,21537,11
2006,7,10,9,15674,11
2013,2,22,3,10443,11
2003,5,2,6,19891,11
2006,1,21,3,3915,11
2013,1,16,5,10225,11
2011,11,0,8,17434,11
2004,11,13,6,5315,11
2009,5,20,10,10433,11
2011,10,18,8,4115,11
2008,8,3,8,21239,11
2004,9,1,1,23166,11
2011,10,9,1,19576,11
2012,8,6,1,19566,11
2008,6,0,10,5769,11
2005,4,2,6,10939,11
2014,10,19,6,5239,11
2010,9,17,7,13842,11
2015,1,1,2,3214,11
2013,4,20,5,16822,11
2005,10,17,9,12814,11
2003,6,0,3,20010,11
2012,12,0,1,19949,11
2005,1,2,2,16991,11
2008,4,15,6,6979,11
2012,12,15,6,1489,11
2003,1,23,2,16375,11
2007,9,10,3,13319,11
2005,6,1,10,14156,11
2014,9,6,5,14743,11
2005,6,9,6,208,11
2007,9,1,1,1375,11
2009,1,21,8,19670,11
2003,9,19,9,5372,11
2007,9,23,10,19089,11
2012,9,1,10,16677,11
2012,3,14,9,2922,11
2005,10,16,2,14360,11
2012,6,13,1,20298,11
2014,10,11,6,19891,11
2005,12,19,3,2915,11
2009,8,15,2,4592,11
2012,2,19,3,21138,11
2006,4,14,6,7443,11
2013,1,23,8,21267,11
2013,8,20,7,9913,11
2010,6,16,9,12997,11
2014,12,9,3,17438,11
2011,4,9,9,3690,11
2004,12,0,10,10433,11
2006,3,13,8,4093,11
2008,10,19,1,16374,11
2004,10,22,2,20094,11
2008,5,13,10,12766,11
2014,10,0,2,10276,11
2012,6,3,5,2596,11
2009,1,21,10,5979,11
2010,7,21,2,11510,11
2013,1,13,2,19252,11
2010,8,17,3,20789,11
2008,10,20,9,21410,11
2009,5,16,9,10812,11
2010,8,7,9,11768,11
2007,4,18,5,22095,11
2009,10,20,2,6449,11
2012,1,18,5,21740,11
2005,11,12,2,7363,11
2014,9,2,5,16256,11
2011,4,1,1,17265,11
2005,3,19,3,15781,11
2006,11,19,5,3342,11
2009,6,21,9,2756,11
2005,2,22,3,22517,11
2012,8,1,7,14465,11
2012,10,6,1,17265,11
2013,1,9,4,14346,11
2006,9,22,2,2119,11
2004,4,13,7,7785,11
2008,7,20,10,14486,11
2006,1,16,3,13785,11
2014,7,2,5,4472,11
2010,5,1,7,10011,11
2011,9,10,3,8677,11
2006,9,4,5,496,11
2007,5,0,8,19385,11
2007,11,21,9,2590,11
2005,6,15,2,3985,11
2012,2,0,6,10696,11
2004,6,20,2,1264,11
2006,10,21,5,1110,11
2005,11,5,1,2609,11
2005,8,19,2,9186,11
2013,8,22,10,6630,11
2006,6,3,5,8465,11
2010,1,2,4,22895,11
2013,4,18,10,17127,11
2006,5,22,5,1983,11
2014,5,5,1,5875,11
2010,2,7,6,7622,11
2011,11,17,9,12163,11
2012,9,19,2,21237,11
2009,1,2,9,19003,11
2004,6,22,10,85,11
2008,4,5,3,8469,11
2007,7,11,3,6317,11
2005,1,7,3,12191,11
2007,10,12,3,6848,11
2009,10,20,2,19111,11
2006,1,14,9,2068,11
2013,1,5,1,14470,11
2004,11,19,4,6657,11
2014,7,11,1,10489,11
2005,11,15,10,12158,11
2013,4,1,5,4953,11
2011,2,8,2,5118,11
2006,4,5,10,20092,11
